Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition
12374,50,Female,29,Education,4876,Excellent,High,Average,2,No,91,Bachelor’s Degree,Married,0,Mid,Medium,103,No,No,Yes,Poor,Low
39643,40,Male,9,Healthcare,8833,Excellent,Very High,High,0,Yes,86,Master’s Degree,Divorced,0,Mid,Medium,13,No,No,No,Fair,Low
70285,59,Male,51,Technology,8784,Good,Low,Average,1,No,46,Bachelor’s Degree,Married,1,Mid,Small,116,No,No,No,Fair,Medium
15941,57,Male,44,Technology,7486,Excellent,Medium,Average,2,No,97,Master’s Degree,Single,0,Senior,Medium,115,No,Yes,No,Poor,Low
46470,29,Male,11,Education,4058,Good,High,Low,0,Yes,43,Associate Degree,Single,1,Senior,Large,34,No,No,No,Poor,Medium
50497,29,Male,21,Technology,11927,Excellent,Low,Average,2,No,29,Bachelor’s Degree,Married,1,Entry,Small,77,No,Yes,No,Fair,High
51075,51,Female,23,Finance,10631,Fair,Low,Average,1,No,57,Associate Degree,Married,1,Mid,Medium,73,Yes,No,No,Fair,Low
65505,34,Female,26,Technology,10406,Fair,High,High,2,Yes,53,Associate Degree,Single,6,Mid,Large,48,Yes,Yes,No,Fair,High
30622,51,Female,5,Finance,11619,Poor,Low,Average,1,No,35,Bachelor’s Degree,Married,2,Entry,Medium,34,No,No,No,Fair,High
34794,39,Female,21,Education,4160,Fair,High,Below Average,0,Yes,84,Bachelor’s Degree,Single,0,Entry,Medium,57,Yes,No,Yes,Fair,High
44547,53,Male,38,Education,4851,Excellent,High,High,0,Yes,30,High School,Married,0,Mid,Medium,52,No,No,No,Good,High
26148,36,Male,16,Technology,11036,Fair,Low,Average,2,No,30,High School,Single,1,Mid,Small,52,Yes,No,No,Fair,Low
66231,52,Female,44,Finance,8080,Good,Very High,Average,0,No,53,Master’s Degree,Single,0,Entry,Small,114,No,No,No,Good,High
71614,46,Female,25,Media,5838,Good,Medium,High,0,No,31,Master’s Degree,Single,1,Entry,Large,80,No,No,No,Fair,Medium
62186,29,Male,14,Media,6231,Excellent,High,Below Average,2,Yes,3,Associate Degree,Married,1,Entry,Small,26,No,No,No,Excellent,Medium
11459,20,Male,8,Education,4043,Excellent,High,Average,1,No,81,Bachelor’s Degree,Single,5,Senior,Medium,52,No,No,No,Excellent,Very High
47320,55,Female,15,Technology,8487,Fair,High,Average,0,No,38,Associate Degree,Married,1,Mid,Small,74,Yes,No,No,Good,Low
73621,58,Male,10,Healthcare,8244,Excellent,Medium,Average,0,Yes,82,Associate Degree,Divorced,4,Entry,Small,16,No,No,No,Poor,Medium
4277,36,Female,11,Finance,8481,Good,Low,Average,1,No,57,Bachelor’s Degree,Married,0,Senior,Large,85,No,No,No,Poor,Low
44305,59,Female,11,Technology,11478,Good,High,High,3,Yes,4,Bachelor’s Degree,Married,1,Entry,Medium,70,No,No,No,Fair,High
3909,57,Male,6,Finance,11257,Fair,Very High,Below Average,2,No,83,High School,Single,6,Entry,Medium,17,No,No,Yes,Good,High
38575,28,Male,9,Finance,9159,Good,High,Average,0,No,74,Associate Degree,Married,3,Mid,Medium,43,No,No,No,Good,Medium
18274,59,Male,40,Healthcare,8413,Poor,High,High,2,No,3,Associate Degree,Married,0,Mid,Small,78,No,No,No,Fair,Very High
74094,46,Male,21,Technology,8418,Fair,Low,High,3,Yes,87,Bachelor’s Degree,Married,4,Entry,Small,30,No,No,No,Excellent,High
69376,43,Female,28,Education,2893,Poor,Medium,High,2,No,13,Associate Degree,Divorced,0,Mid,Medium,37,No,No,No,Good,High
10360,50,Male,38,Media,5540,Good,Medium,Average,1,No,13,High School,Single,3,Mid,Small,117,No,No,No,Good,Very High
22865,37,Male,28,Technology,8670,Good,High,High,0,No,90,High School,Married,1,Mid,Medium,41,Yes,No,No,Good,Medium
58412,34,Female,24,Education,3520,Fair,High,Average,1,Yes,7,High School,Single,3,Entry,Small,68,No,No,Yes,Poor,Medium
63692,45,Female,21,Technology,5854,Excellent,Very High,Below Average,1,No,93,Associate Degree,Divorced,1,Senior,Large,81,Yes,No,No,Poor,Low
69155,24,Male,12,Technology,9312,Good,High,Average,2,No,72,Master’s Degree,Married,2,Mid,Large,35,No,No,No,Good,Low
7108,21,Male,12,Technology,8665,Poor,Medium,Average,0,No,29,Associate Degree,Divorced,0,Entry,Large,44,No,No,No,Good,Medium
18497,57,Female,6,Healthcare,9811,Excellent,Very High,Average,0,No,56,Associate Degree,Single,0,Entry,Medium,50,No,No,No,Fair,Low
54162,49,Female,13,Media,5820,Fair,Low,Average,0,Yes,35,Associate Degree,Married,1,Mid,Small,40,No,No,Yes,Poor,Low
50113,18,Male,1,Healthcare,8047,Good,Low,Below Average,0,No,70,Associate Degree,Single,2,Mid,Medium,36,Yes,No,No,Good,High
68617,22,Female,11,Healthcare,8212,Good,Medium,High,1,No,13,Master’s Degree,Married,2,Senior,Medium,73,No,No,No,Good,Low
34769,19,Female,3,Healthcare,6772,Good,High,Average,1,No,46,PhD,Divorced,4,Senior,Small,25,No,No,No,Good,High
33511,50,Male,21,Healthcare,8532,Good,Very High,Below Average,0,No,53,High School,Divorced,0,Mid,Large,64,No,No,No,Poor,High
62802,52,Female,31,Finance,7137,Good,High,Average,4,No,50,Associate Degree,Married,3,Entry,Medium,40,No,No,No,Good,Medium
29924,46,Male,22,Education,5748,Good,High,Average,2,No,56,Bachelor’s Degree,Married,2,Senior,Medium,39,Yes,No,No,Good,Very High
9240,22,Male,1,Finance,7587,Fair,Medium,Average,0,No,18,Bachelor’s Degree,Divorced,1,Mid,Medium,11,Yes,No,No,Good,Low
32559,28,Female,18,Education,5479,Poor,Very High,Low,0,No,23,Bachelor’s Degree,Married,0,Mid,Medium,65,No,No,No,Good,High
14565,33,Male,6,Technology,7191,Good,Very High,Average,1,Yes,48,Bachelor’s Degree,Married,1,Senior,Large,19,No,Yes,No,Good,Medium
19446,40,Male,12,Education,3898,Good,Very High,Average,0,Yes,40,PhD,Single,0,Entry,Large,64,Yes,No,No,Good,Low
21325,47,Female,24,Finance,7360,Poor,Very High,Average,2,Yes,1,High School,Divorced,2,Mid,Small,70,No,No,No,Good,Medium
10240,29,Male,1,Media,6363,Fair,Very High,High,2,No,72,High School,Married,0,Mid,Small,13,No,No,Yes,Good,Low
10133,18,Male,4,Healthcare,6825,Good,Medium,High,0,Yes,93,Master’s Degree,Single,1,Entry,Large,16,No,No,Yes,Excellent,Medium
60403,59,Male,9,Media,5703,Good,Very High,Below Average,1,Yes,46,High School,Divorced,3,Entry,Medium,48,No,No,No,Poor,High
37853,25,Female,16,Healthcare,9691,Excellent,Medium,Average,3,No,30,Bachelor’s Degree,Single,0,Mid,Medium,78,Yes,No,No,Good,Medium
6925,42,Male,5,Technology,10704,Poor,High,High,0,No,51,High School,Divorced,1,Mid,Small,17,No,No,No,Poor,Medium
51576,42,Female,33,Healthcare,8468,Poor,High,Average,0,No,40,Bachelor’s Degree,Married,2,Entry,Medium,47,No,No,No,Fair,High
40971,19,Male,5,Healthcare,7486,Good,Low,High,0,No,23,Associate Degree,Single,1,Entry,Medium,74,No,No,No,Good,High
66748,38,Male,5,Education,5451,Good,Medium,Average,1,No,67,Master’s Degree,Single,2,Senior,Small,57,No,No,No,Poor,Medium
1198,56,Male,33,Technology,9658,Good,High,Average,2,No,7,Associate Degree,Married,1,Entry,Small,105,No,No,No,Good,Medium
65834,47,Male,39,Technology,5204,Fair,Medium,Average,0,No,61,Master’s Degree,Married,0,Mid,Medium,81,No,No,No,Good,High
69833,20,Male,7,Finance,5823,Good,High,Average,0,No,82,High School,Married,0,Entry,Medium,66,No,No,No,Good,High
52908,45,Male,33,Technology,9098,Excellent,High,Average,2,No,72,Bachelor’s Degree,Divorced,0,Senior,Medium,97,No,No,No,Fair,Medium
11879,54,Female,32,Media,6086,Fair,High,Average,0,No,47,High School,Single,0,Entry,Medium,93,Yes,No,No,Good,Medium
68923,43,Male,20,Education,3968,Good,High,Below Average,2,No,94,Master’s Degree,Divorced,1,Mid,Large,31,No,No,No,Good,Medium
44367,32,Male,22,Media,6011,Good,Very High,High,0,No,92,Bachelor’s Degree,Single,0,Entry,Small,88,No,No,No,Fair,Low
47591,41,Female,31,Education,4143,Excellent,High,Below Average,1,Yes,86,High School,Single,4,Entry,Medium,74,No,No,No,Good,Low
27195,26,Male,11,Healthcare,7869,Poor,Low,High,1,No,49,Associate Degree,Single,0,Mid,Medium,62,No,No,No,Poor,Low
50053,48,Female,15,Technology,11988,Excellent,Very High,Average,2,No,10,Master’s Degree,Single,0,Entry,Small,47,No,No,No,Good,High
59773,32,Male,18,Technology,9696,Poor,High,Below Average,0,No,2,Master’s Degree,Married,1,Entry,Small,32,No,No,Yes,Good,High
42109,33,Male,6,Media,5804,Excellent,Low,High,0,No,57,Associate Degree,Married,1,Entry,Medium,69,No,No,No,Poor,Medium
59045,46,Female,29,Technology,7104,Excellent,High,Average,0,No,29,Master’s Degree,Divorced,1,Senior,Medium,54,No,No,Yes,Good,High
58386,22,Male,4,Education,4074,Fair,High,Low,4,Yes,41,High School,Married,0,Entry,Small,54,No,No,No,Poor,Low
8108,35,Male,20,Technology,6842,Excellent,Medium,High,0,Yes,12,Associate Degree,Single,4,Senior,Small,78,Yes,No,No,Poor,Low
18368,45,Male,7,Finance,6378,Poor,Very High,High,2,No,61,Master’s Degree,Single,2,Entry,Large,42,No,No,No,Fair,High
47980,57,Male,39,Education,4802,Fair,High,Low,0,Yes,56,Bachelor’s Degree,Divorced,1,Senior,Medium,111,No,No,No,Good,Very High
69497,54,Male,44,Technology,8570,Fair,Very High,Average,1,No,77,Master’s Degree,Single,4,Entry,Medium,89,No,No,Yes,Good,Low
15227,53,Male,30,Healthcare,9439,Good,Low,Average,1,No,82,Master’s Degree,Married,4,Entry,Medium,103,No,No,No,Fair,Low
68567,52,Male,33,Healthcare,7362,Fair,Medium,Below Average,1,No,12,Bachelor’s Degree,Divorced,0,Entry,Medium,79,No,No,No,Good,Medium
68692,57,Female,13,Technology,9151,Fair,Very High,Average,1,Yes,1,Bachelor’s Degree,Married,0,Senior,Medium,36,No,No,No,Good,High
4658,30,Female,13,Media,5989,Good,High,Average,0,No,44,Bachelor’s Degree,Married,0,Entry,Medium,33,No,No,No,Excellent,Medium
3708,30,Male,6,Education,4714,Fair,Medium,Average,2,Yes,76,Bachelor’s Degree,Divorced,2,Entry,Large,62,No,No,No,Good,Low
32106,47,Male,27,Healthcare,10237,Excellent,Very High,Below Average,1,No,75,Bachelor’s Degree,Married,3,Senior,Medium,59,No,No,No,Poor,Low
73089,47,Male,32,Healthcare,7574,Fair,Very High,Below Average,1,Yes,24,Master’s Degree,Single,1,Entry,Medium,81,No,No,Yes,Fair,Low
38964,22,Female,8,Healthcare,6990,Excellent,High,High,2,No,32,Bachelor’s Degree,Single,1,Mid,Medium,33,No,No,No,Good,Medium
22412,59,Male,27,Media,6155,Good,High,Average,1,No,58,High School,Married,0,Mid,Medium,84,No,No,No,Good,Low
16029,25,Male,11,Healthcare,7468,Fair,High,Average,0,No,24,Associate Degree,Married,1,Mid,Medium,33,Yes,No,No,Fair,High
31716,44,Female,21,Finance,10937,Fair,Very High,Average,1,Yes,24,Bachelor’s Degree,Single,3,Senior,Medium,70,No,No,Yes,Fair,Medium
63301,56,Male,36,Healthcare,7895,Excellent,Very High,High,1,No,99,Master’s Degree,Married,0,Entry,Small,50,No,No,No,Fair,Medium
432,40,Female,30,Technology,9968,Good,High,Average,2,Yes,94,Master’s Degree,Single,1,Entry,Medium,48,No,No,No,Excellent,Medium
46671,38,Female,4,Finance,6661,Good,High,High,0,Yes,2,Master’s Degree,Married,0,Entry,Small,8,Yes,No,Yes,Good,Medium
42995,18,Female,4,Education,3276,Good,High,Average,1,No,71,Bachelor’s Degree,Married,5,Senior,Small,32,No,No,No,Fair,High
52286,24,Male,3,Healthcare,9258,Excellent,Medium,Average,0,No,37,Master’s Degree,Divorced,0,Entry,Medium,39,No,No,No,Good,High
1819,37,Female,16,Education,4244,Poor,Very High,High,0,No,85,Bachelor’s Degree,Married,3,Entry,Small,74,No,No,No,Poor,Low
16343,22,Female,2,Media,6288,Fair,Very High,Average,1,No,23,Master’s Degree,Married,3,Mid,Large,21,No,No,No,Fair,Low
54901,21,Male,1,Technology,7239,Good,Medium,Average,0,Yes,3,PhD,Divorced,0,Entry,Small,28,No,No,No,Excellent,Low
52600,35,Female,20,Media,5136,Good,High,Below Average,3,No,76,Associate Degree,Single,2,Senior,Small,71,No,No,Yes,Poor,Low
66993,27,Male,16,Healthcare,7019,Good,Very High,High,0,No,35,Associate Degree,Single,1,Entry,Large,64,Yes,No,Yes,Good,Low
36316,42,Male,24,Finance,6264,Good,High,High,1,Yes,9,Associate Degree,Married,2,Entry,Medium,89,No,No,No,Good,Very High
62179,51,Female,37,Healthcare,7527,Excellent,Very High,Average,0,No,31,Master’s Degree,Single,3,Senior,Large,97,No,No,No,Good,Medium
10830,58,Female,21,Healthcare,10288,Fair,Medium,Average,1,No,80,Bachelor’s Degree,Married,0,Mid,Small,56,No,No,No,Good,High
5027,49,Female,6,Technology,6012,Poor,Medium,Average,0,No,98,Associate Degree,Married,1,Mid,Medium,48,No,No,No,Poor,Low
10686,21,Male,11,Technology,8967,Poor,Very High,Average,0,Yes,95,High School,Married,1,Mid,Small,26,No,No,No,Good,Low
44887,38,Female,15,Healthcare,8262,Good,Low,Low,0,Yes,56,Associate Degree,Single,0,Mid,Small,84,No,No,No,Excellent,Low
65932,40,Male,13,Technology,9144,Poor,Low,Average,0,Yes,62,High School,Married,1,Senior,Small,42,No,No,No,Good,Medium
20384,23,Female,11,Healthcare,9402,Fair,Very High,Average,0,Yes,34,Master’s Degree,Married,0,Entry,Medium,19,No,No,No,Good,Medium
68437,30,Female,10,Media,6447,Fair,High,Average,0,No,92,Associate Degree,Divorced,1,Mid,Medium,18,No,No,Yes,Fair,Medium
57084,37,Male,25,Technology,10217,Good,High,Average,2,Yes,71,PhD,Single,1,Entry,Medium,97,Yes,No,No,Poor,High
36948,22,Female,7,Technology,8640,Excellent,Very High,Average,0,Yes,72,Master’s Degree,Married,3,Entry,Medium,44,No,No,No,Fair,Low
7221,44,Male,1,Healthcare,7247,Good,Low,Average,1,No,54,Master’s Degree,Single,4,Mid,Large,33,No,No,No,Poor,Low
44823,27,Male,18,Media,5954,Excellent,High,Below Average,0,No,18,High School,Divorced,5,Entry,Large,88,Yes,No,No,Good,Low
67426,52,Male,42,Education,4876,Good,Very High,Average,2,No,82,Master’s Degree,Married,1,Entry,Small,71,No,No,No,Fair,Very High
37879,58,Male,2,Technology,8722,Good,Low,High,2,No,4,Bachelor’s Degree,Married,1,Mid,Medium,43,Yes,Yes,No,Good,Very High
49697,50,Male,17,Education,3391,Fair,Medium,Below Average,0,No,41,High School,Married,1,Mid,Medium,86,No,No,No,Good,Low
12466,52,Male,20,Media,6930,Good,Medium,Below Average,1,Yes,15,Associate Degree,Married,0,Senior,Small,41,No,No,Yes,Fair,Medium
31744,22,Female,1,Technology,11697,Fair,Very High,Low,3,No,37,High School,Divorced,0,Mid,Small,55,No,No,No,Fair,High
39258,18,Female,7,Finance,7980,Excellent,Very High,Average,0,Yes,74,Associate Degree,Single,1,Entry,Small,58,Yes,Yes,No,Good,Medium
30027,30,Male,4,Media,6298,Good,Low,Average,2,Yes,99,Associate Degree,Married,3,Entry,Medium,42,No,No,No,Good,Low
73352,25,Female,6,Technology,8524,Fair,High,Average,1,No,33,Bachelor’s Degree,Single,4,Senior,Small,25,No,No,Yes,Excellent,High
13297,33,Female,4,Technology,10919,Excellent,High,Average,0,No,39,Associate Degree,Married,2,Mid,Small,20,No,No,Yes,Fair,Low
48917,29,Female,18,Healthcare,7843,Good,High,Average,1,No,4,Associate Degree,Married,0,Entry,Small,27,No,Yes,No,Good,High
19928,33,Male,5,Healthcare,8594,Excellent,High,Average,0,No,88,Master’s Degree,Single,4,Entry,Medium,17,Yes,No,No,Good,Low
69673,32,Female,11,Healthcare,6809,Good,High,Average,1,Yes,93,Master’s Degree,Married,5,Entry,Small,76,No,No,No,Fair,Low
5689,38,Male,14,Finance,9698,Fair,High,High,2,No,44,Bachelor’s Degree,Single,1,Entry,Large,34,No,Yes,No,Good,Low
72441,46,Male,15,Education,4191,Good,Low,Average,0,Yes,68,Bachelor’s Degree,Married,1,Mid,Small,68,No,No,No,Fair,Low
29973,54,Female,24,Healthcare,6294,Fair,Low,Average,2,No,21,Associate Degree,Married,0,Entry,Small,69,Yes,No,No,Poor,Low
58486,28,Female,3,Media,6564,Fair,High,High,2,No,96,Associate Degree,Single,3,Mid,Small,57,Yes,No,No,Good,Low
16667,46,Female,1,Healthcare,7201,Good,Medium,High,2,Yes,7,Bachelor’s Degree,Divorced,1,Entry,Small,18,Yes,No,No,Poor,Medium
29854,28,Male,6,Technology,8949,Fair,High,High,3,No,75,Bachelor’s Degree,Single,5,Entry,Medium,83,No,No,Yes,Excellent,Low
60697,33,Female,20,Media,5488,Fair,Medium,Average,1,Yes,27,Associate Degree,Married,0,Entry,Small,79,No,No,No,Poor,Low
5489,55,Female,13,Education,5057,Poor,Medium,Average,3,No,77,Master’s Degree,Divorced,0,Mid,Medium,27,Yes,No,No,Fair,High
14005,49,Male,22,Media,6204,Poor,High,Average,0,No,65,Bachelor’s Degree,Divorced,2,Senior,Medium,44,No,No,No,Poor,Low
26343,31,Female,2,Education,3169,Fair,High,Average,1,Yes,92,Associate Degree,Single,2,Senior,Medium,41,No,No,No,Excellent,High
64591,54,Male,42,Media,6846,Good,High,High,2,No,83,Associate Degree,Single,4,Mid,Small,75,No,No,No,Excellent,High
72240,23,Male,2,Technology,12632,Excellent,Low,Average,0,Yes,11,Bachelor’s Degree,Single,2,Mid,Medium,11,No,No,No,Good,High
60606,35,Female,6,Education,4424,Good,High,Average,1,No,95,Master’s Degree,Married,0,Senior,Large,43,Yes,Yes,No,Good,Medium
69741,18,Female,10,Education,4910,Excellent,Medium,Average,1,Yes,4,High School,Single,0,Entry,Medium,72,No,No,No,Good,Medium
17776,28,Female,1,Technology,11915,Poor,High,Average,2,No,19,Master’s Degree,Married,0,Entry,Large,16,No,No,No,Fair,High
18759,32,Female,12,Education,6335,Good,High,High,0,Yes,20,Bachelor’s Degree,Married,0,Mid,Large,58,No,No,No,Good,High
52821,29,Male,20,Technology,5882,Poor,Low,Average,3,No,72,Associate Degree,Single,1,Entry,Medium,94,No,No,No,Good,High
31033,40,Male,3,Media,5758,Good,Very High,Average,3,Yes,38,Associate Degree,Single,0,Entry,Large,36,Yes,No,No,Poor,Low
48702,46,Female,1,Technology,9002,Excellent,High,Below Average,1,Yes,19,Associate Degree,Single,1,Entry,Large,12,No,No,No,Poor,Medium
13217,50,Male,41,Education,4605,Good,High,Average,2,No,29,Bachelor’s Degree,Married,1,Mid,Medium,56,No,No,No,Good,High
17632,29,Female,6,Technology,11621,Good,High,Average,3,No,90,Bachelor’s Degree,Single,0,Entry,Small,40,Yes,No,No,Good,High
13122,25,Male,2,Education,4063,Good,Medium,Average,3,Yes,9,Bachelor’s Degree,Married,1,Mid,Medium,24,No,No,No,Excellent,Medium
28929,56,Female,31,Technology,13893,Poor,Low,Average,0,No,4,Bachelor’s Degree,Single,2,Senior,Medium,45,No,Yes,No,Good,Very High
2627,27,Male,10,Technology,10618,Good,High,Average,0,No,45,PhD,Single,4,Entry,Medium,39,No,No,No,Poor,Medium
15496,57,Female,33,Education,4825,Good,High,Average,0,No,14,High School,Married,0,Entry,Medium,41,No,No,No,Poor,Low
42127,40,Female,17,Media,7029,Fair,High,Average,0,No,41,Associate Degree,Married,0,Mid,Small,84,No,No,No,Poor,High
53095,21,Male,9,Healthcare,8439,Excellent,High,High,2,No,44,Associate Degree,Single,2,Mid,Medium,13,No,No,No,Poor,High
7876,52,Female,18,Education,4475,Good,High,Average,2,No,84,Bachelor’s Degree,Married,1,Mid,Large,84,Yes,No,No,Good,Low
32294,42,Male,17,Finance,11048,Good,Very High,Below Average,0,No,8,Master’s Degree,Single,1,Entry,Medium,48,No,No,No,Good,Low
10106,54,Female,30,Education,5098,Fair,High,Average,2,No,43,Master’s Degree,Married,1,Entry,Medium,83,No,No,No,Poor,Medium
49680,20,Female,7,Media,5841,Good,Medium,Average,4,No,60,Bachelor’s Degree,Single,3,Entry,Medium,50,No,No,No,Fair,High
37857,32,Female,16,Finance,6173,Fair,Medium,Below Average,0,No,84,Associate Degree,Married,0,Entry,Small,18,No,No,No,Good,Low
17313,29,Male,9,Media,5462,Fair,Medium,Average,2,Yes,95,Master’s Degree,Married,2,Mid,Medium,54,Yes,No,No,Poor,Medium
20486,36,Male,1,Healthcare,8218,Fair,Medium,Average,0,No,61,Bachelor’s Degree,Single,1,Entry,Large,6,No,No,No,Good,Medium
63525,24,Male,12,Technology,7646,Fair,High,Average,1,No,66,Associate Degree,Married,0,Entry,Large,32,No,No,No,Fair,High
8756,49,Male,20,Healthcare,8397,Fair,High,Average,0,No,58,Master’s Degree,Single,5,Mid,Medium,32,No,No,No,Good,Medium
40063,46,Male,28,Education,4020,Fair,Low,Below Average,0,No,33,Bachelor’s Degree,Single,3,Entry,Medium,93,No,No,No,Good,Medium
53254,58,Male,18,Healthcare,10287,Good,High,High,0,No,94,Bachelor’s Degree,Married,0,Senior,Small,77,No,No,No,Poor,Medium
65480,31,Female,4,Technology,8733,Good,High,High,0,No,76,Associate Degree,Married,1,Mid,Small,19,No,No,No,Good,Medium
27403,42,Female,21,Technology,8402,Good,Medium,Average,1,No,71,Bachelor’s Degree,Married,0,Senior,Small,94,Yes,No,No,Good,Low
626,45,Male,34,Healthcare,8518,Fair,Medium,Average,0,No,15,High School,Married,1,Mid,Large,57,No,No,No,Fair,Medium
61210,55,Female,11,Healthcare,7200,Fair,Very High,High,0,No,7,Bachelor’s Degree,Divorced,4,Entry,Large,88,No,Yes,No,Poor,Low
63961,42,Female,9,Media,5614,Excellent,Very High,Average,0,No,98,Associate Degree,Single,1,Mid,Large,12,No,No,No,Good,Medium
10244,45,Female,19,Technology,10044,Good,High,Below Average,0,No,32,High School,Married,0,Mid,Small,96,No,No,Yes,Good,High
44442,37,Male,27,Finance,8662,Fair,Medium,Low,1,No,73,High School,Single,1,Senior,Medium,83,Yes,No,No,Poor,Low
18593,52,Female,3,Education,3377,Poor,Low,High,0,No,96,Associate Degree,Single,0,Mid,Large,44,No,No,No,Poor,Low
73941,24,Male,12,Media,5897,Good,Medium,High,1,No,62,Associate Degree,Divorced,0,Mid,Medium,62,Yes,No,No,Good,Medium
5693,33,Male,8,Education,5939,Good,High,High,0,No,59,Bachelor’s Degree,Single,2,Entry,Large,85,No,No,No,Good,Low
10086,57,Female,1,Finance,10554,Poor,Medium,High,2,No,87,PhD,Single,1,Mid,Medium,57,No,No,Yes,Poor,Low
43242,56,Male,36,Technology,11019,Good,Low,Average,2,No,89,Bachelor’s Degree,Single,3,Entry,Small,59,No,No,No,Fair,High
